image_path,caption
data/raw/instagram_data/img/insta1781.jpg,"Giving this baby away to the first 70,000 people who like this picture"
data/raw/instagram_data/img/insta11675.jpg,♎️♊️
data/raw/instagram_data/img/insta5175.jpg,Outfit yesterday : Alexander McQueen dress Balmain by Giuseppe boots Phillip Lim purse 👀
data/raw/instagram_data/img/insta15547.jpg,This is just the start of the year
data/raw/instagram_data/img/insta15353.jpg,This white wall is infamous
data/raw/instagram_data/img/insta10945.jpg,Tony Duran shoot 2009
data/raw/instagram_data/img/insta16110.jpg,and had a little spill on the mountain
data/raw/instagram_data/img/insta14837.jpg,Before the number was the name March 1st before player was the game I'm not the same as Michael even though he hall of fame I'm all hall of faith put me on the wall of change
data/raw/instagram_data/img/insta13482.jpg,Friends with no expectations are the best
data/raw/instagram_data/img/insta2930.jpg,angel baby
data/raw/instagram_data/img/insta6967.jpg,Doc Martens 💛
data/raw/instagram_data/img/insta8855.jpg,"Sooo excited to be speaking at on the Main Stage on Sunday, 7/15! Who else is going to"
data/raw/instagram_data/img/insta12384.jpg,Any idea what is doing???
data/raw/instagram_data/img/insta1821.jpg,Vibes
data/raw/instagram_data/img/insta2893.jpg,oh hi there
data/raw/instagram_data/img/insta12110.jpg,Sometimes...
data/raw/instagram_data/img/insta13096.jpg,Seasons.
data/raw/instagram_data/img/insta10505.jpg,Kourtney & I with our dad!
data/raw/instagram_data/img/insta9751.jpg,My cutie
data/raw/instagram_data/img/insta10461.jpg,Us last year
data/raw/instagram_data/img/insta16688.jpg,This was the ping pong ball after me slamming it on Nick Jonas lol haha
data/raw/instagram_data/img/insta432.jpg,Thank you and ☺️☺️☺️
data/raw/instagram_data/img/insta6253.jpg,♱☠♚
data/raw/instagram_data/img/insta16410.jpg,The homey
data/raw/instagram_data/img/insta4517.jpg,cyber friday
data/raw/instagram_data/img/insta5972.jpg,I got my heavenly baby by my side
data/raw/instagram_data/img/insta121.jpg,Introducing DEFY- my latest campaign with
data/raw/instagram_data/img/insta16775.jpg,"Look at these clowns.. I just beat them both in arm wrestling, now headed to the gym"
data/raw/instagram_data/img/insta12042.jpg,Throwback Braid at the Angel Ball
data/raw/instagram_data/img/insta9860.jpg,Happy Birthday to my best friend Allison. We've been through it all together & there's no one else I'd rather experience it all than with u. I can't wait to achieve our goals 💰💵
data/raw/instagram_data/img/insta325.jpg,s'mores
data/raw/instagram_data/img/insta11219.jpg,You can't sit with us
data/raw/instagram_data/img/insta19741.jpg,time to play 😋
data/raw/instagram_data/img/insta15278.jpg,What Do You Mean?
data/raw/instagram_data/img/insta5.jpg,Wrapped round my finger like a ring
data/raw/instagram_data/img/insta12081.jpg,As if!
data/raw/instagram_data/img/insta8641.jpg,Fittings....
data/raw/instagram_data/img/insta16468.jpg,Wow this warms my heart
data/raw/instagram_data/img/insta7044.jpg,Cutest outfit 😍 thank you
data/raw/instagram_data/img/insta5137.jpg,"my friday essentials. Pressed juice, Teen Vogue, and my little fluff, of course."
data/raw/instagram_data/img/insta10404.jpg,Mingling
data/raw/instagram_data/img/insta7315.jpg,Liz.
data/raw/instagram_data/img/insta4276.jpg,Guys I'm really excited about my new glam videos! I made them longer & easier to understand so hopefully you guys can learn some good tips. The first one is up now on my app!
data/raw/instagram_data/img/insta16613.jpg,Early morning
data/raw/instagram_data/img/insta13267.jpg,My bwide (say it out loud even if your a thug it’s cute)
data/raw/instagram_data/img/insta17236.jpg,Higher than the clouds
data/raw/instagram_data/img/insta11455.jpg,Today's vibes
data/raw/instagram_data/img/insta6406.jpg,MY LOVE 🔫🔫❤
data/raw/instagram_data/img/insta16950.jpg,Sick
data/raw/instagram_data/img/insta15769.jpg,Leaving Ibiza
data/raw/instagram_data/img/insta7256.jpg,💙
data/raw/instagram_data/img/insta6429.jpg,PB&J sister keychains with 😊💜
data/raw/instagram_data/img/insta16609.jpg,Just my lips in focus you should kiss me if you notice
data/raw/instagram_data/img/insta6258.jpg,lost
data/raw/instagram_data/img/insta19263.jpg,shot from 😋
data/raw/instagram_data/img/insta8567.jpg,"The perfect gifts for Valentines Day! New Red Crème Lipsticks in Hot Sauce, Candy Apple & Cherry Pop AND our Best of Reds, Nudes & Pinks Lip Sets in lucite boxes launch exclusively to the Pop-Up on 02.03 & 02.05 at KKWBEAUTY.COM"
data/raw/instagram_data/img/insta14198.jpg,Love it
data/raw/instagram_data/img/insta13092.jpg,Here we go.
data/raw/instagram_data/img/insta2971.jpg,picking up my new bitch
data/raw/instagram_data/img/insta6653.jpg,❤
data/raw/instagram_data/img/insta9642.jpg,I loved this shoot! It was so us. Flew to Paris for a day & got to shoot with the legend styled by my icon & creative direction from Stephen Gan!
data/raw/instagram_data/img/insta7856.jpg,My beautiful friend has my nail polish on her desk.
data/raw/instagram_data/img/insta10399.jpg,I'm feelin' our Margiela looks
data/raw/instagram_data/img/insta18873.jpg,today was a good day! sitting next to the incredible Anna Wintour
data/raw/instagram_data/img/insta16284.jpg,This is my escape
data/raw/instagram_data/img/insta19966.jpg,saving lives!
data/raw/instagram_data/img/insta8306.jpg,Ugh I’ve made so many mistakes with shapewear and have had so many slip ups. Lots of my issues have come from not having a wide shade range available in the past. Look at this dress I wore to last years People’s Choice Awards. You can totally see my shapewear! This was not on purpose I just didn’t have other options. Today we are launching and you can see me wearing the color Ochre here to basically create my own lining in the dress! SKIMS.COM
data/raw/instagram_data/img/insta8827.jpg,Yeezy Life
data/raw/instagram_data/img/insta18452.jpg,Dream team
data/raw/instagram_data/img/insta10848.jpg,Yesterday's glam- bronzy make up sleek center part
data/raw/instagram_data/img/insta2010.jpg,My bb
data/raw/instagram_data/img/insta8109.jpg,More from Saint’s birthday
data/raw/instagram_data/img/insta10535.jpg,My baby girl on the hunt for Easter eggs at the farm! 🐣🐰
data/raw/instagram_data/img/insta10540.jpg,Sex & The City moment walking the sand dunes in Dubai
data/raw/instagram_data/img/insta3418.jpg,Congratulations Angel ❤️💍
data/raw/instagram_data/img/insta10739.jpg,Who just saw my TMobile commercial!!!! So exciting!!! 🏉📹
data/raw/instagram_data/img/insta11871.jpg,Today's look
data/raw/instagram_data/img/insta10004.jpg,Thank you for capturing these special moments for us! to our engagement!
data/raw/instagram_data/img/insta20122.jpg,me and are in love 😜💙
data/raw/instagram_data/img/insta3682.jpg,BROWN SUGAR! I finally achieved the perfect nude for darker skin tones. I love this shade. THIS FRIDAY 12pm pst.
data/raw/instagram_data/img/insta7517.jpg,Your not loving until u follow
data/raw/instagram_data/img/insta10095.jpg,Lots of love tonight
data/raw/instagram_data/img/insta4701.jpg,TIME out now
data/raw/instagram_data/img/insta1939.jpg,Two things happen at Waffle House: Epiphanies and Great Waffles
data/raw/instagram_data/img/insta19298.jpg,2 little 👋
data/raw/instagram_data/img/insta9891.jpg,Happy Birthday to the sweetest baby Reign. Explaining to Mason that his little brother wanted to be just like him that he even took his birthday was a fun task lol I can't wait for you & Saint to be bff's!
data/raw/instagram_data/img/insta4343.jpg,Supporting tonight
data/raw/instagram_data/img/insta15617.jpg,♛
data/raw/instagram_data/img/insta15574.jpg,Aren't we all just searching for peace
data/raw/instagram_data/img/insta1426.jpg,"big weekend: - bro got married - i stayed single - shot at the wedding - hosted for charity - pulled a hamstring (twice) - Riley Reid got naked on the jet to Vegas - lost $10,000 gambling - Mom turned 29 - drunkenly jumped in a pool at broke my “water resistant” phone - currently flying to London ✈️"
data/raw/instagram_data/img/insta795.jpg,We Day. Ready for mañana x
data/raw/instagram_data/img/insta20478.jpg,Sleepy little babies
data/raw/instagram_data/img/insta5361.jpg,Check me out in The Sims 4! I'm ready for a SIMS holiday party lol
data/raw/instagram_data/img/insta12764.jpg,Kissy face! 😘
data/raw/instagram_data/img/insta1177.jpg,Families 💗
data/raw/instagram_data/img/insta18734.jpg,started off fun....didn't end so well
data/raw/instagram_data/img/insta19907.jpg,I found ya !!!
data/raw/instagram_data/img/insta16525.jpg,Heartbreaker is on the Internet somewhere find it
data/raw/instagram_data/img/insta7062.jpg,Welcome to the fam 😍
data/raw/instagram_data/img/insta1221.jpg,mine
data/raw/instagram_data/img/insta19255.jpg,so comfy
data/raw/instagram_data/img/insta1583.jpg,Let's get it 💪🏼
data/raw/instagram_data/img/insta9410.jpg,Happy Birthday to my fashion icon Armenian Queen Cher!
data/raw/instagram_data/img/insta4156.jpg,if u guys don't know why Im the queen of all snapchat.. Watch now lol - kylizzlemynizzl
data/raw/instagram_data/img/insta256.jpg,Proud of my trainers husband cause he's goals for real
data/raw/instagram_data/img/insta1434.jpg,"a broken finger. ripped jeans. douchey poses... that’s what happen when and I become bounty hunters... new video, link in bio"
data/raw/instagram_data/img/insta11403.jpg,Cheeeeeese!!! 📷
data/raw/instagram_data/img/insta4496.jpg,I love you Liz
data/raw/instagram_data/img/insta7166.jpg,As Hot As Balsamic
data/raw/instagram_data/img/insta983.jpg,"I'm not sure I can express what kind of woman she is, all I can say is she changed my life completely. Happy Mother's Day. I love you momma."
data/raw/instagram_data/img/insta18339.jpg,when sis don't do as I say ✊🏼👊🏼 F/W 2015 Ad Campaign. photographed by Mario Sorrenti
data/raw/instagram_data/img/insta11107.jpg,Yep this happened on Thanks to for the nominations
data/raw/instagram_data/img/insta11748.jpg,Later 🇫🇷
data/raw/instagram_data/img/insta9998.jpg,❤️
data/raw/instagram_data/img/insta9378.jpg,Today's the day!!! launches at 9am! go to kkwbeauty.com for the creme contour and highlight kits!
data/raw/instagram_data/img/insta7582.jpg,"""ready for the day"" lawl"
data/raw/instagram_data/img/insta10755.jpg,Sam Smith concert!!!!
data/raw/instagram_data/img/insta609.jpg,My pastors are cool ☺️ -words can't describe how incredible they are! So grateful.
data/raw/instagram_data/img/insta1896.jpg,MTV MOVIE AWARDS
data/raw/instagram_data/img/insta3738.jpg,wearing my Leo Lip Kit tonight 😍 available tomorrow 3pm pst
data/raw/instagram_data/img/insta9296.jpg,TGIF
data/raw/instagram_data/img/insta16947.jpg,.
data/raw/instagram_data/img/insta17553.jpg,Thank you ❤️
data/raw/instagram_data/img/insta598.jpg,Kick off the beach vibes with my NEO summer collection. Follow to find out how you could win one look or the entire collection.
data/raw/instagram_data/img/insta3409.jpg,☺️☺️
data/raw/instagram_data/img/insta18000.jpg,friends in Vogue :) by
data/raw/instagram_data/img/insta18221.jpg,Faux Cig. 📷
data/raw/instagram_data/img/insta1360.jpg,🎶
data/raw/instagram_data/img/insta9955.jpg,Gatsby Gang
data/raw/instagram_data/img/insta19200.jpg,"happy birthday to my one and only, my sissy forever !!! love you, pretty!! have a beautiful day! 😊💜"
data/raw/instagram_data/img/insta18303.jpg,bed all day. Rodeo tonight.
data/raw/instagram_data/img/insta6383.jpg,I love me some Karanikolaou Are you jealous ?
data/raw/instagram_data/img/insta8017.jpg,🐰
data/raw/instagram_data/img/insta17092.jpg,Obey your parents
data/raw/instagram_data/img/insta5670.jpg,biggest fans
data/raw/instagram_data/img/insta12202.jpg,So sleepy 💤quick nap in between filming
data/raw/instagram_data/img/insta16585.jpg,;)
data/raw/instagram_data/img/insta10425.jpg,Face painting at the farm today!
data/raw/instagram_data/img/insta18176.jpg,mood
data/raw/instagram_data/img/insta18583.jpg,Luigi-Mario....Mario-Luigi
data/raw/instagram_data/img/insta17824.jpg,Met!
data/raw/instagram_data/img/insta7561.jpg,Not me
data/raw/instagram_data/img/insta10215.jpg,Set life
data/raw/instagram_data/img/insta13406.jpg,New nickname for her every day today she’s my goo goo ❤️
data/raw/instagram_data/img/insta6360.jpg,he keeps me healthy 🍓
data/raw/instagram_data/img/insta19513.jpg,🌞🌛
data/raw/instagram_data/img/insta16660.jpg,Throw ur dukes up with young jb
data/raw/instagram_data/img/insta7124.jpg,Red Nails >
data/raw/instagram_data/img/insta17672.jpg,🍉
data/raw/instagram_data/img/insta375.jpg,It's fun to look cool sometimes
data/raw/instagram_data/img/insta20483.jpg,my new friend :)
data/raw/instagram_data/img/insta7393.jpg,Braid ;)
data/raw/instagram_data/img/insta9664.jpg,Who is tuning into Keeping Up With The Kardashians tonight???? Let's live tweet! I love this Kimoji pic! Not sure where Kendall is lol
data/raw/instagram_data/img/insta15160.jpg,Thank you
data/raw/instagram_data/img/insta8750.jpg,is launching blushes for the first time and I’m so excited for you to try the buildable formulas and the colors are so dreamy! So this Friday go to kkwbeauty.com
data/raw/instagram_data/img/insta7178.jpg,Girls night ❤ 👧👩👸
data/raw/instagram_data/img/insta10260.jpg,CLIQUE ✔️
data/raw/instagram_data/img/insta12286.jpg,I just wanna chill in my sweats all day!
data/raw/instagram_data/img/insta5888.jpg,👸👧
data/raw/instagram_data/img/insta20353.jpg,Hi mom!
data/raw/instagram_data/img/insta19433.jpg,these chicks 💕📷 >
data/raw/instagram_data/img/insta19402.jpg,🌻🌞
data/raw/instagram_data/img/insta1401.jpg,save the tiger
data/raw/instagram_data/img/insta13546.jpg,Just a couple of stratty boys
data/raw/instagram_data/img/insta15728.jpg,Mobbin through the streets
data/raw/instagram_data/img/insta11270.jpg,Fun night!
data/raw/instagram_data/img/insta5532.jpg,GIGI ❤️
data/raw/instagram_data/img/insta8993.jpg,Getting ready this morning with my new lips from the KKW X MARIO
data/raw/instagram_data/img/insta6411.jpg,♡
data/raw/instagram_data/img/insta6830.jpg,Stop.
data/raw/instagram_data/img/insta10294.jpg,Happy 4th of July!
data/raw/instagram_data/img/insta3602.jpg,Thank you to our friends and for taking care of us for fashion week in NYC 🍎
data/raw/instagram_data/img/insta16838.jpg,In the gym making hits and gettin ripped
data/raw/instagram_data/img/insta19129.jpg,action shot! KhloeMoney workin on that booty
data/raw/instagram_data/img/insta9381.jpg,I’m so in love with these shades! I use the medium and dark kits depending on whether I’m going for a natural daytime look or I want a more dramatic contour for the evening.
data/raw/instagram_data/img/insta10279.jpg,Oh and loved my glam today! Thanks
data/raw/instagram_data/img/insta20068.jpg,"made me breakfast 😏 aww, thankssss"
data/raw/instagram_data/img/insta14152.jpg,Holiday Weeknd
data/raw/instagram_data/img/insta8477.jpg,Take notes 📝
data/raw/instagram_data/img/insta16055.jpg,Me and my bro
data/raw/instagram_data/img/insta17525.jpg,"Went back and played the Bluebird Cafe in Nashville! I played there for the first time when I was 14. There were bunny ears and 🥃 this time, thanks to Craig Wiseman. 😁"
